date,movie_cd,movie_nm,open_dt,seat_occupancy_pct,seat_sell_ratio_pct,seat_cnt,sales_amt,sales_amt_acc,audi_cnt,audi_cnt_acc
20260619,20264327,성욕 폭발 봇물 터진 육덕 미녀,2026-06-19,18.9,0.0,106,100000,100000,20,20
20260619,20264326,쫀득하게 조여주는 여 과장,2026-06-19,24.1,0.0,83,100000,100000,20,20
20260619,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,10.2,0.0,186,248000,339320400,19,30143
20260619,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,20.0,0.0,70,98000,291170800,14,34924
20260619,20264306,킬러 대 킬러 대 킬러,2026-06-18,5.7,0.0,177,60000,687000,10,83
20260619,20247490,누룩,2026-04-15,19.4,0.0,36,38000,51741970,7,6648
20260619,20259058,신세기 에반게리온 극장판 사도신생,2025-10-31,3.5,0.0,170,63000,247123000,6,23563
20260619,20262639,노멀,2026-04-17,7.3,0.0,82,46000,130142600,6,20198
20260619,20263262,맘보 점보,2026-06-03,0.7,0.0,617,44000,75810050,4,8875
20260619,20264123,그 사람이 사라졌다,2026-06-18,1.9,0.0,105,66000,699000,2,76
20260619,20248218,반칙왕 몽키,2026-05-20,0.8,0.0,255,18000,16109400,2,1877
20260619,20263941,마스터즈 오브 유니버스,2026-06-05,2.3,0.0,87,14000,133132730,2,15393
20260619,20242743,거래처 사장에게 뜨밤 당하는 유부녀 직원,2026-06-19,1.3,0.0,77,6000,6000,1,1
20260619,20262403,여자 : 지루한 섹스는 싫어,2026-06-19,0.7,0.0,146,6000,6000,1,1
20260619,20242798,외간 남자 아랫도리 마사지해 주는 아내,2026-06-19,1.3,0.0,77,6000,6000,1,1
20260619,20243700,유부녀 마사지사의 유혹,2026-06-19,3.2,0.0,31,6000,6000,1,1
20260619,20242734,출장 마사지사 달콤한 손놀림에 느껴버린 유부녀,2026-06-19,3.2,0.0,31,6000,6000,1,1
20260619,20243311,출장 중 나를 미치게 한 상사의 맛,2026-06-19,3.2,0.0,31,6000,6000,1,1
20260619,20264133,남편이 입원중 임신한 아내,2026-06-19,1.1,0.0,91,1000,1000,1,1
20260619,20264134,도서관사서 신급몸매 첫촬영,2026-06-19,0.7,0.0,140,1000,1000,1,1
20260619,20264135,명문가출신 여대생 첫촬영,2026-06-19,0.7,0.0,140,1000,1000,1,1
20260619,20263526,미친 전율의 새엄마,2026-06-19,1.1,0.0,91,1000,1000,1,1
20260619,20263525,아내 친구의 설교에 욱한 남편,2026-06-19,1.1,0.0,91,1000,1000,1,1
20260619,20264157,완전노출 20살 여대생 첫촬영,2026-06-19,0.5,0.0,194,1000,1000,1,1
20260619,20264156,초미인 귀신공격 지명감사요,2026-06-19,0.5,0.0,194,1000,1000,1,1
20260619,20264158,초절 미형 간호학생 카섹스,2026-06-19,0.5,0.0,194,1000,1000,1,1
20260619,20264136,카미스타일 랭킹 최고신혼녀,2026-06-19,0.7,0.0,140,1000,1000,1,1
20260618,20196272,미드웨이,2019-12-31,75.7,0.0,337,1530000,8250671929,255,961160
20260618,20261782,프로젝트 헤일메리,2026-03-18,15.5,0.1,1404,2396150,32925022690,218,2903352
20260618,20263911,극장판 전생했더니 슬라임이었던 건에 대하여 창해의 눈물편,2026-06-10,4.1,0.2,4342,1717600,51762700,176,4935
20260618,20250586,주희에게,2026-04-15,89.4,0.0,179,1440000,28936900,160,3248
20260618,20262771,현상수배,2026-06-10,14.2,0.0,1015,1140000,52969050,144,6208
20260618,20259791,악마는 프라다를 입는다 2,2026-04-29,19.9,0.0,582,1416300,16169443030,116,1595384
20260618,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,9.3,0.1,1225,1223700,888051410,114,79854
20260618,20263845,정뱅이,2026-06-24,100.0,0.0,109,1090000,5598000,109,593
20260618,20126091,관상,2013-09-11,60.6,0.0,165,600000,66010061500,100,9135813
20260618,20134798,연평해전,2015-06-24,96.4,0.0,83,480000,45575850830,80,6046219
20260618,20263262,맘보 점보,2026-06-03,63.5,0.0,126,451000,75766050,80,8871
20260618,20264123,그 사람이 사라졌다,2026-06-18,5.8,0.1,1285,633000,633000,74,74
20260618,20264306,킬러 대 킬러 대 킬러,2026-06-18,4.9,0.1,1483,627000,627000,73,73
20260618,19990147,부기나이트,1999-03-20,46.6,0.0,148,677000,13838000,69,1661
20260618,20241941,좀비딸,2025-07-30,78.4,0.0,88,453000,53153729990,69,5642202
20260618,20030371,태극기 휘날리며,2004-02-05,72.3,0.0,83,360000,15886713200,60,2571249
20260618,20250188,하트맨,2026-01-14,100.0,0.0,58,348000,2306422270,58,248014
20260618,20263512,이상한 과자 가게 전천당,2026-05-29,3.2,0.1,1674,443200,1457967990,54,160556
20260618,20263521,카드캡터 체리 극장판,2026-05-28,4.6,0.0,827,419500,205802620,38,19294
20260618,20124315,엔드 오브 에반게리온,2024-01-17,20.0,0.0,170,411500,509561976,34,49152
20260618,20135428,어바웃 타임,2013-12-05,68.0,0.0,50,337000,25366100300,34,3454904
20260618,20262639,노멀,2026-04-17,1.1,0.2,2905,343000,130096600,31,20192
20260618,20020106,복수는 나의 것,2002-03-28,72.5,0.0,40,278000,29100500,29,3460
20260618,20254121,살목지,2026-04-08,4.5,0.0,597,270000,33317886670,27,3240364
20260618,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,18.6,0.0,113,225500,339072400,21,30124
20260618,20264325,못생긴 찐따에게 삽입당한 아줌마,2026-06-18,18.9,0.0,106,100000,100000,20,20
20260618,20264346,엉덩이 큰 아줌마의 섹스라이팅,2026-06-18,24.1,0.0,83,100000,100000,20,20
20260618,20263327,사랑의 하츄핑 특별판,2026-05-01,27.5,0.0,40,77000,141856610,11,15272
20260618,20050148,친절한 금자씨,2005-07-29,25.0,0.0,40,70000,20502854493,10,3121669
20260618,20263941,마스터즈 오브 유니버스,2026-06-05,3.5,0.0,229,63000,133118730,8,15391
20260618,20227788,에반게리온 신극장판: 서,2022-10-14,4.1,0.0,170,78500,185180361,7,17994
20260618,20227798,에반게리온 신극장판: 파,2022-10-14,2.9,0.0,170,60500,199137464,5,19015
20260618,20259773,슈퍼 마리오 갤럭시,2026-04-29,6.0,0.0,84,53000,15881302750,5,1635477
20260618,20259058,신세기 에반게리온 극장판 사도신생,2025-10-31,2.9,0.0,170,50000,247060000,5,23557
20260618,20040695,이프 온리,2004-10-29,14.3,0.0,35,47600,7300251290,5,1068601
20260618,20227810,에반게리온 신극장판: Q,2022-10-14,2.4,0.0,170,46000,177128917,4,17051
20260618,20263597,최후의 만찬,2026-06-04,3.1,0.0,96,23100,53972170,3,5567
20260618,20256397,원 배틀 애프터 어나더,2025-10-01,2.4,0.0,85,16000,5831104420,2,547803
20260618,20248218,반칙왕 몽키,2026-05-20,1.5,0.0,138,12000,16091400,2,1875
20260618,19970157,로스트 하이웨이,1997-05-10,3.1,0.0,32,10000,44320022,1,4733
20260618,19980001,미술관 옆 동물원,1998-12-19,0.0,0.0,52,0,7895000,0,829
20260701,20242402,눈동자,2026-06-24,13.9,18.2,352514,484253960,4352491210,49098,432135
20260701,20259781,토이 스토리 5,2026-06-17,8.2,27.8,536650,432151920,17961720150,44064,1744094
20260701,20252402,군체,2026-05-21,7.7,9.4,181892,141312050,60665236990,13988,5758210
20260701,20264056,그린랜드 2: 마이그레이션,2026-07-01,8.7,4.9,94263,75379040,80077390,8165,8583
20260701,20248252,와일드 씽,2026-06-03,6.8,5.9,114216,71287470,12214966880,7779,1261383
20260701,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,10.0,3.4,66273,55607700,66426700,6619,7521
20260701,20264427,극장판 암살교실 모두의 시간,2026-07-01,18.4,1.4,26317,51645800,51645800,4845,4845
20260701,20250489,슈퍼걸,2026-06-24,3.4,4.8,93106,30544140,1312953890,3183,127386
20260701,20264569,레디 오어 낫: 죽음의 숨바꼭질,2026-07-01,7.1,2.0,38269,21663400,22825400,2718,2884
20260701,20263948,에픽: 엘비스 프레슬리 콘서트,2026-07-01,3.2,1.4,27264,10661000,80598000,880,10871
20260630,20259781,토이 스토리 5,2026-06-17,6.4,34.4,652933,422576670,17529568230,42008,1700030
20260630,20242402,눈동자,2026-06-24,11.5,18.0,341753,396451100,3868237250,39317,383037
20260630,20252402,군체,2026-05-21,7.6,11.0,207939,152933800,60523924940,15821,5744222
20260630,20248252,와일드 씽,2026-06-03,6.1,8.7,165259,93477950,12143679410,10151,1253604
20260630,20250489,슈퍼걸,2026-06-24,2.7,12.1,229040,57685420,1282409750,6075,124203
20260630,20258945,너만 보이는 날,2026-06-24,6.7,1.1,20263,10961300,140667800,1363,15968
20260630,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,2026-06-26,14.5,0.4,6873,24850000,257900000,994,10316
20260630,20250655,디스클로저 데이,2026-06-10,6.8,0.6,11895,7500500,2764124330,807,257210
20260630,20259626,마이클,2026-05-13,7.1,0.6,10690,7667510,17843071230,762,1622887
20260630,20258236,만달로리안과 그로구,2026-05-27,12.8,0.2,3924,5706850,2764055450,503,228269
20260629,20259781,토이 스토리 5,2026-06-17,6.3,34.5,649087,419863690,17106991560,40699,1658022
20260629,20242402,눈동자,2026-06-24,11.5,17.8,334334,393099650,3471786150,38498,343720
20260629,20252402,군체,2026-05-21,7.0,11.0,206199,143828720,60370991140,14403,5728401
20260629,20248252,와일드 씽,2026-06-03,5.8,8.6,161744,88137260,12050201460,9414,1243453
20260629,20250489,슈퍼걸,2026-06-24,2.7,12.6,237224,61707460,1224724330,6281,118128
20260629,20242837,왕과 사는 남자,2026-02-04,34.8,0.2,3459,8472500,163145836140,1203,16905949
20260629,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,2026-06-26,15.0,0.4,6867,25675000,233050000,1027,9322
20260629,20258945,너만 보이는 날,2026-06-24,4.4,1.0,19797,7543900,129706500,871,14605
20260629,20259626,마이클,2026-05-13,6.8,0.6,10386,7199970,17835403720,702,1622125
20260629,20264352,앤팀 브이알 콘서트 : 바운드리스,2026-06-26,51.5,0.1,1360,25221000,133359000,701,3705
20260628,20259781,토이 스토리 5,2026-06-17,19.8,45.1,1018287,2053814940,16687127870,201956,1617323
20260628,20242402,눈동자,2026-06-24,26.5,14.9,336071,922439440,3078686500,88921,305222
20260628,20252402,군체,2026-05-21,15.5,9.5,214681,346105620,60227162420,33363,5713998
20260628,20248252,와일드 씽,2026-06-03,14.8,7.0,157518,227928600,11962064200,23281,1234039
20260628,20250489,슈퍼걸,2026-06-24,7.8,11.2,252551,204673270,1163016870,19591,111847
20260628,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,2026-06-26,33.8,0.3,6818,57575000,207375000,2303,8295
20260628,20258945,너만 보이는 날,2026-06-24,9.2,0.8,17420,14754050,122162600,1606,13734
20260628,20259626,마이클,2026-05-13,19.9,0.4,7881,16309730,17828203750,1565,1621423
20260628,20250655,디스클로저 데이,2026-06-10,11.5,0.5,10754,11778950,2750773230,1232,255817
20260628,20264352,앤팀 브이알 콘서트 : 바운드리스,2026-06-26,61.8,0.1,1360,30270000,108138000,841,3004
20260627,20259781,토이 스토리 5,2026-06-17,21.1,44.8,1069421,2319457890,14633312930,226045,1415367
20260627,20242402,눈동자,2026-06-24,27.4,14.5,346550,977287800,2156247060,95028,216301
20260627,20252402,군체,2026-05-21,17.9,9.6,229181,432716140,59881056800,41073,5680635
20260627,20248252,와일드 씽,2026-06-03,16.8,7.1,169022,280984390,11734135600,28434,1210758
20260627,20250489,슈퍼걸,2026-06-24,9.4,11.8,281181,282640680,958343600,26356,92256
20260627,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,2026-06-26,31.9,0.4,8282,65975000,149800000,2639,5992
20260627,20258945,너만 보이는 날,2026-06-24,9.4,0.7,16477,14018900,107408550,1542,12128
20260627,20259626,마이클,2026-05-13,18.2,0.3,8049,15277870,17811894020,1468,1619858
20260627,20250655,디스클로저 데이,2026-06-10,13.1,0.4,10130,13132450,2738994280,1330,254585
20260627,20264352,앤팀 브이알 콘서트 : 바운드리스,2026-06-26,86.2,0.1,1360,42192000,77868000,1172,2163
20260626,20259781,토이 스토리 5,2026-06-17,10.6,33.2,708890,784834740,12313855040,74934,1189322
20260626,20242402,눈동자,2026-06-24,15.1,15.2,324106,494979340,1178959260,48996,121273
20260626,20252402,군체,2026-05-21,9.3,10.8,231844,226349250,59448340660,21635,5639562
20260626,20248252,와일드 씽,2026-06-03,9.0,8.3,177775,156294380,11453151210,15950,1182324
20260626,20250489,슈퍼걸,2026-06-24,4.2,17.6,375565,167226470,675702920,15817,65900
20260626,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,2026-06-26,38.0,0.4,8817,83825000,83825000,3353,3353
20260626,20258945,너만 보이는 날,2026-06-24,9.1,1.0,21533,16897800,93389650,1955,10586
20260626,20242837,왕과 사는 남자,2026-02-04,48.2,0.2,3316,11933600,163133708190,1597,16904375
20260626,20250655,디스클로저 데이,2026-06-10,9.3,0.7,15084,13754350,2725861830,1396,253255
20260626,20264352,앤팀 브이알 콘서트 : 바운드리스,2026-06-26,97.2,0.0,1020,35676000,35676000,991,991
20260625,20259781,토이 스토리 5,2026-06-17,7.9,31.2,601202,484400580,11529020300,47610,1114388
20260625,20242402,눈동자,2026-06-24,10.9,16.1,309697,330394050,683979920,33866,72277
20260625,20252402,군체,2026-05-21,8.6,10.5,201751,174642340,59221991410,17300,5617927
20260625,20250489,슈퍼걸,2026-06-24,3.8,19.4,374345,145238890,508476450,14329,50083
20260625,20248252,와일드 씽,2026-06-03,7.9,8.2,157886,114056150,11296856830,12409,1166374
20260625,20263948,에픽: 엘비스 프레슬리 콘서트,2026-07-01,99.9,0.3,4922,34426000,69937000,4918,9991
20260625,20258945,너만 보이는 날,2026-06-24,8.4,1.2,22881,16757050,76491850,1927,8631
20260625,20250655,디스클로저 데이,2026-06-10,8.2,0.6,12374,10242950,2712107480,1019,251859
20260625,20259626,마이클,2026-05-13,9.7,0.4,8325,8019980,17786699540,806,1617448
20260625,20263512,이상한 과자 가게 전천당,2026-05-29,72.4,0.0,717,3656000,1477807990,519,162924
20260701,20264431,무서운 영화,2026-07-01,10.0,0.4,6877,7417150,7417150,686,686
20260701,20250655,디스클로저 데이,2026-06-10,13.8,0.2,4697,5279800,2769404130,648,257858
20260701,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,2026-06-26,10.7,0.3,5598,15025000,272925000,601,10917
20260701,20259626,마이클,2026-05-13,7.8,0.3,5817,4512760,17847583990,452,1623339
20260701,20264352,앤팀 브이알 콘서트 : 바운드리스,2026-06-26,32.7,0.1,1360,15948000,167352000,445,4652
20260701,20242837,왕과 사는 남자,2026-02-04,13.4,0.1,2166,2142500,163150924640,290,16906678
20260701,20258236,만달로리안과 그로구,2026-05-27,7.4,0.1,2288,1993300,2766048750,170,228439
20260701,20158482,동주,2016-02-17,95.0,0.0,141,1072000,8933337603,134,1178385
20260701,20111101,고 녀석 맛나겠다,2011-07-07,97.1,0.0,136,792000,426923400,132,61533
20260701,20261782,프로젝트 헤일메리,2026-03-18,11.4,0.1,1115,1332850,32955244440,127,2905965
20260701,20030371,태극기 휘날리며,2004-02-05,69.0,0.0,145,600000,15888393200,100,2571529
20260701,20210684,두다다쿵: 후후섬의 비밀,2023-02-15,91.0,0.0,100,637000,1149769650,91,127904
20260701,20258945,너만 보이는 날,2026-06-24,2.0,0.2,4212,868600,141536400,85,16053
20260701,20194376,탑건: 매버릭,2022-06-22,76.1,0.0,92,490000,88919104884,70,8280924
20260701,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,43.6,0.0,110,336000,293994850,48,35317
20260701,20196828,걸즈 앤 판처 최종장,2020-03-12,21.8,0.0,216,539000,58263000,47,5871
20260701,20263845,정뱅이,2026-06-24,35.6,0.0,118,410000,13253800,42,1409
20260701,20263403,동지도,2026-07-01,2.4,0.1,1771,374150,1868150,42,208
20260701,20259791,악마는 프라다를 입는다 2,2026-04-29,11.3,0.0,364,392900,16186311430,41,1596812
20260701,19990147,부기나이트,1999-03-20,47.4,0.0,76,314000,17391000,36,2049
20260701,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,8.7,0.0,368,340500,905573840,32,81435
20260701,20264422,뮤지컬 푸른 사자 와니니,2026-07-01,5.0,0.0,536,360000,360000,27,27
20260701,20255168,"극장판 뱅드림! 잇츠 마이고!!!!! 후편: 노래하자, 우리가 될 수 있는 노래 & 필름 라이브",2025-06-19,5.7,0.0,332,224000,84612400,19,9204
20260701,19900241,후로마부인과 두남편,1990-07-07,9.0,0.0,212,66500,177500,19,37
20260701,20135428,어바웃 타임,2013-12-05,34.0,0.0,50,170000,25369505300,17,3455258
20260701,20254062,"극장판 뱅드림! 잇츠 마이고!!!!! 전편: 봄의 양지, 방황하는 고양이",2025-04-24,4.2,0.0,332,164000,76405700,14,8159
20260701,20060045,스윙걸즈,2006-03-23,24.1,0.0,58,140000,553623100,14,80743
20260701,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,11.5,0.0,113,162500,341051600,13,30289
20260701,20254121,살목지,2026-04-08,2.2,0.0,556,105000,33321035370,12,3240685
20260701,20210752,뱅드림! 필름 라이브 세컨드 스테이지,2021-11-18,9.7,0.0,113,108000,360572327,11,35777
20260701,20249015,납치 48시간,2026-06-17,6.6,0.0,137,63000,39823290,9,3682
20260701,20263598,패신저,2026-06-24,1.6,0.0,512,76200,33054000,8,3071
20260701,20263521,카드캡터 체리 극장판,2026-05-28,6.2,0.0,113,91900,215110740,7,20135
20260701,20264358,방과후 퇴마클럽: 소녀들의 밤,2026-06-25,1.5,0.0,404,90000,8550000,6,570
20260701,20196409,뱅드림! 필름 라이브,2019-09-26,5.3,0.0,113,51000,178604980,6,20459
20260701,20263162,그림자 내각,2026-06-25,1.4,0.0,357,34000,15207050,5,1592
20260701,20264405,폴스 플랙,2026-06-25,9.4,0.0,53,30000,747000,5,93
20260701,20262771,현상수배,2026-06-10,9.5,0.0,42,28000,60147050,4,7225
20260701,20263512,이상한 과자 가게 전천당,2026-05-29,5.6,0.0,54,18000,1482136890,3,163420
20260701,20040695,이프 온리,2004-10-29,3.5,0.0,85,15000,7300733090,3,1068669
20260701,20259773,슈퍼 마리오 갤럭시,2026-04-29,2.9,0.0,70,16000,15886716360,2,1636105
20260701,20256397,원 배틀 애프터 어나더,2025-10-01,2.4,0.0,85,16000,5831128420,2,547806
20260701,20263262,맘보 점보,2026-06-03,0.5,0.0,188,14000,78627800,1,9253
20260701,20264323,2대1 : 변태섹스의 맛,2026-07-01,0.7,0.0,146,6000,6000,1,1
20260701,20250841,커플섹스 : 여러자세를 즐기는 연인,2026-07-01,0.7,0.0,146,6000,6000,1,1
20260701,20263229,누나의 떡맛,2026-07-01,1.1,0.0,91,1000,1000,1,1
20260701,20263362,스와핑 - 어린엄마,2026-07-01,0.5,0.0,194,1000,1000,1,1
20260701,20259537,스와핑 - 친구엄마,2026-07-01,1.1,0.0,91,1000,1000,1,1
20260701,20263741,처형의 맛 2,2026-07-01,1.1,0.0,91,1000,1000,1,1
20260630,20264352,앤팀 브이알 콘서트 : 바운드리스,2026-06-26,36.9,0.1,1360,18045000,151404000,502,4207
20260630,20263598,패신저,2026-06-24,3.9,0.7,12819,5319050,32977800,499,3063
20260630,20242837,왕과 사는 남자,2026-02-04,18.0,0.1,2443,2946000,163148782140,439,16906388
20260630,20264665,드림 애니멀즈: 더무비,2026-07-24,95.0,0.0,278,2312000,2568000,264,296
20260630,20259791,악마는 프라다를 입는다 2,2026-04-29,24.3,0.0,767,2222900,16185918530,186,1596771
20260630,20263512,이상한 과자 가게 전천당,2026-05-29,46.9,0.0,326,1223000,1482118890,153,163417
20260630,20261782,프로젝트 헤일메리,2026-03-18,11.1,0.1,1339,1535850,32953911590,149,2905838
20260630,20262771,현상수배,2026-06-10,19.4,0.0,700,1209000,60119050,136,7221
20260630,19560023,격퇴,1956-04-04,21.8,0.0,510,362000,1774000,111,726
20260630,20174142,아이 캔 스피크,2017-09-21,97.8,0.0,92,530000,25618861886,90,3293225
20260630,20250586,주희에게,2026-04-15,70.2,0.0,114,720000,32897900,80,3645
20260630,20020106,복수는 나의 것,2002-03-28,77.3,0.0,66,483000,32039000,51,3784
20260630,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,11.6,0.0,423,523300,905233340,49,81403
20260630,20111101,고 녀석 맛나겠다,2011-07-07,1.5,0.2,2910,450850,426131400,44,61401
20260630,20263911,극장판 전생했더니 슬라임이었던 건에 대하여 창해의 눈물편,2026-06-10,6.6,0.0,665,421500,66836300,44,6390
20260630,20050148,친절한 금자씨,2005-07-29,100.0,0.0,40,375000,20505764493,40,3121963
20260630,20124315,엔드 오브 에반게리온,2024-01-17,23.0,0.0,113,312500,513758226,26,49487
20260630,20227798,에반게리온 신극장판: 파,2022-10-14,22.1,0.0,113,288000,202355934,25,19279
20260630,20212726,걸즈 앤 판처 최종장 제3화,2022-01-12,21.3,0.0,108,284000,68792500,23,6732
20260630,20255168,"극장판 뱅드림! 잇츠 마이고!!!!! 후편: 노래하자, 우리가 될 수 있는 노래 & 필름 라이브",2025-06-19,6.9,0.0,332,276000,84388400,23,9185
20260630,20263262,맘보 점보,2026-06-03,37.1,0.0,62,161000,78613800,23,9252
20260630,20135428,어바웃 타임,2013-12-05,44.0,0.0,50,220000,25369335300,22,3455241
20260630,20227788,에반게리온 신극장판: 서,2022-10-14,18.6,0.0,113,223000,187647631,21,18210
20260630,20254121,살목지,2026-04-08,3.6,0.0,561,206000,33320930370,20,3240673
20260630,20227810,에반게리온 신극장판: Q,2022-10-14,15.9,0.0,113,218000,179484687,18,17241
20260630,20259773,슈퍼 마리오 갤럭시,2026-04-29,24.3,0.0,70,119000,15886700360,17,1636103
20260630,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,13.3,0.0,113,175100,340889100,15,30276
20260630,20248218,반칙왕 몽키,2026-05-20,3.1,0.0,481,101000,17525400,15,2049
20260630,20254062,"극장판 뱅드림! 잇츠 마이고!!!!! 전편: 봄의 양지, 방황하는 고양이",2025-04-24,4.2,0.0,332,168000,76241700,14,8145
20260630,20264358,방과후 퇴마클럽: 소녀들의 밤,2026-06-25,1.3,0.0,751,150000,8460000,10,564
20260630,20264159,킬 코드,2026-06-11,6.9,0.0,145,60000,885000,10,116
20260630,20263845,정뱅이,2026-06-24,3.4,0.0,268,72500,12843800,9,1367
20260630,20196409,뱅드림! 필름 라이브,2019-09-26,4.7,0.0,170,88000,178553980,8,20453
20260630,20263162,그림자 내각,2026-06-25,1.3,0.0,636,52350,15173050,8,1587
20260630,20259058,신세기 에반게리온 극장판 사도신생,2025-10-31,6.2,0.0,113,69000,248162000,7,23651
20260630,20246091,이인,2026-05-27,3.8,0.0,186,67000,3266000,7,349
20260630,20263521,카드캡터 체리 극장판,2026-05-28,6.2,0.0,113,62000,215018840,7,20128
20260630,20210752,뱅드림! 필름 라이브 세컨드 스테이지,2021-11-18,3.5,0.0,170,69000,360464327,6,35766
20260630,20259869,국가초기화,2026-06-26,2.1,0.0,284,55000,1701500,6,160
20260630,20262639,노멀,2026-04-17,1.1,0.0,176,14000,130735900,2,20281
20260630,20264590,시아버지를 유혹하는 음란며느리,2026-06-30,0.5,0.0,194,1000,1000,1,1
20260630,19970100,첨밀밀,1997-03-01,0.0,0.0,77,0,251912450,0,24632
20260629,20250655,디스클로저 데이,2026-06-10,5.3,0.6,11023,5850600,2756623830,586,256403
20260629,20258236,만달로리안과 그로구,2026-05-27,13.7,0.2,3698,5995000,2758348600,508,227766
20260629,20263598,패신저,2026-06-24,2.8,0.7,12924,3752200,27658750,358,2564
20260629,20261782,프로젝트 헤일메리,2026-03-18,9.6,0.1,1747,1882550,32952375740,167,2905689
20260629,19560023,격퇴,1956-04-04,22.0,0.0,510,359000,1412000,112,615
20260629,20259791,악마는 프라다를 입는다 2,2026-04-29,12.4,0.0,734,979600,16183695630,91,1596585
20260629,20111101,고 녀석 맛나겠다,2011-07-07,4.5,0.1,1989,701850,425680550,90,61357
20260629,20250586,주희에게,2026-04-15,61.1,0.0,131,720000,32177900,80,3565
20260629,20020106,복수는 나의 것,2002-03-28,100.0,0.0,66,629000,31556000,66,3733
20260629,20226500,달짝지근해: 7510,2023-08-15,100.0,0.0,58,348000,13445867901,58,1388367
20260629,20124315,엔드 오브 에반게리온,2024-01-17,43.4,0.0,113,630500,513445726,49,49461
20260629,20263845,정뱅이,2026-06-24,29.6,0.0,142,376000,12771300,42,1358
20260629,20050148,친절한 금자씨,2005-07-29,100.0,0.0,40,423000,20505389493,40,3121923
20260629,20263911,극장판 전생했더니 슬라임이었던 건에 대하여 창해의 눈물편,2026-06-10,5.3,0.0,656,357000,66414800,35,6346
20260629,20264665,드림 애니멀즈: 더무비,2026-07-24,100.0,0.0,32,256000,256000,32,32
20260629,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,6.1,0.0,478,306900,904710040,29,81354
20260629,19990147,부기나이트,1999-03-20,31.5,0.0,92,290000,17077000,29,2013
20260629,20196828,걸즈 앤 판처 최종장,2020-03-12,25.0,0.0,108,324000,57724000,27,5824
20260629,20135428,어바웃 타임,2013-12-05,50.0,0.0,50,247000,25369115300,25,3455219
20260629,20241082,쿵쿵따 탐험대,2024-06-26,12.9,0.0,186,144000,32525000,24,5375
20260629,20264358,방과후 퇴마클럽: 소녀들의 밤,2026-06-25,2.4,0.0,754,270000,8310000,18,554
20260629,20210752,뱅드림! 필름 라이브 세컨드 스테이지,2021-11-18,10.6,0.0,170,202500,360395327,18,35760
20260629,20227810,에반게리온 신극장판: Q,2022-10-14,12.4,0.0,113,182000,179266687,14,17223
20260629,20255168,"극장판 뱅드림! 잇츠 마이고!!!!! 후편: 노래하자, 우리가 될 수 있는 노래 & 필름 라이브",2025-06-19,4.2,0.0,332,168000,84112400,14,9162
20260629,20263162,그림자 내각,2026-06-25,1.6,0.0,829,116500,15120700,13,1579
20260629,20254062,"극장판 뱅드림! 잇츠 마이고!!!!! 전편: 봄의 양지, 방황하는 고양이",2025-04-24,3.6,0.0,332,142000,76073700,12,8131
20260629,20196409,뱅드림! 필름 라이브,2019-09-26,7.1,0.0,170,133000,178465980,12,20445
20260629,20263521,카드캡터 체리 극장판,2026-05-28,9.7,0.0,113,124000,214956840,11,20121
20260629,20254121,살목지,2026-04-08,2.2,0.0,492,107500,33320724370,11,3240653
20260629,20227788,에반게리온 신극장판: 서,2022-10-14,8.0,0.0,113,90000,187424631,9,18189
20260629,20263512,이상한 과자 가게 전천당,2026-05-29,3.7,0.0,241,69000,1480895890,9,163264
20260629,20227798,에반게리온 신극장판: 파,2022-10-14,7.1,0.0,113,108000,202067934,8,19254
20260629,20259058,신세기 에반게리온 극장판 사도신생,2025-10-31,6.2,0.0,113,88000,248093000,7,23644
20260629,20248218,반칙왕 몽키,2026-05-20,0.5,0.1,1186,55000,17424400,6,2034
20260629,20264405,폴스 플랙,2026-06-25,5.8,0.0,86,30000,717000,5,88
20260629,20249015,납치 48시간,2026-06-17,6.5,0.0,62,36500,39760290,4,3673
20260629,20247490,누룩,2026-04-15,1.6,0.0,248,28000,52563970,4,6791
20260629,20263262,맘보 점보,2026-06-03,1.6,0.0,183,25000,78452800,3,9229
20260629,20263941,마스터즈 오브 유니버스,2026-06-05,5.9,0.0,51,21000,133302730,3,15414
20260629,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,1.8,0.0,113,28000,340714000,2,30261
20260629,20262639,노멀,2026-04-17,0.6,0.0,346,17000,130721900,2,20279
20260629,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,0.9,0.0,226,16000,293658850,2,35269
20260629,20262771,현상수배,2026-06-10,3.5,0.0,57,13000,58910050,2,7085
